id_student,click_events
319209,568
319325,6
319331,429
319461,493
319479,99
319492,108
319563,3308
319578,3989
319606,191
319618,441
319884,3934
320014,1332
320051,118
320133,7494
320153,695
320251,2183
320363,150
320437,1671
320593,36
320612,5348
320757,866
320963,866
321096,1479
321121,
321346,596
321450,237
321486,826
321525,567
321744,248
321810,929
321942,10083
321952,
321969,2016
322106,2487
322137,3589
322184,
322325,211
322499,995
322509,950
322574,25
322641,1937
322728,78
322844,667
322907,267
322960,396
322985,3861
323090,226
323146,287
323370,2141
323480,2225
323606,691
323659,1189
323680,1209
323809,4666
323940,468
323984,3494
324002,1901
324084,1961
324095,398
324236,4795
324257,1871
324268,
324282,133
324305,1068
324319,49
324331,1826
324332,2195
324338,451
324447,3346
324614,161
324672,2640
324691,2019
324773,271
324907,587
324948,1180
325044,1649
325080,1468
325089,2570
325308,121
325368,447
325497,2026
325511,472
325518,207
325565,52
325566,430
325750,2673
325879,640
325887,1151
325909,41
326012,110
326056,
327003,1867
327024,1375
327057,1143
327224,201
327449,454
327616,1115
327641,141
327650,
327664,13
327797,554
327997,525
328024,2444
328123,1158
328173,750
328241,8690
328261,197
328377,457
328476,2405
328674,26
328797,1147
328844,1262
328942,3008
329030,381
329095,51
329192,669
329226,465
329321,305
329455,3265
329655,2
329659,487
329673,12837
329689,1102
329800,783
329895,1710
329967,185
330067,1292
330177,1455
330192,2818
330347,3271
330376,26
330453,524
330530,284
330594,1043
330682,812
330723,269
330862,
330917,1317
330937,200
330952,80
330966,224
330994,48
331039,1207
331107,1057
331156,37
331232,
331315,1271
331318,5675
331351,7
331354,425
331358,6588
331404,1994
331417,2948
331526,2
331622,24
331789,4126
331844,1170
331883,5718
332237,520
332257,54
332309,1398
332436,4730
332668,168
332715,616
332726,951
332789,1655
332884,1648
332945,2711
333059,301
333117,
333129,354
333155,3
333308,631
333323,648
333346,277
333493,2743
333637,607
333651,582
333710,728
333832,3440
333837,164
333856,1015
333976,
333993,2813
334023,338
334048,995
334134,2168
334154,1164
334224,3684
334225,1464
334255,1033
334257,1636
334259,332
334291,700
334294,230
334333,303
334441,283
334476,1957
334504,129
334565,3816
334581,653
334669,
334794,124
334973,1448
334981,221
335018,317
335020,2006
335035,1291
335095,2704
335136,767
335242,7890
335247,604
335264,264
335355,975
335401,109
335405,4227
335421,188
335471,332
335476,3325
335481,
335553,558
335562,5169
335582,4286
335600,116
335607,780
335644,6034
335648,108
335726,1374
335764,3928
335910,462
335914,98
335922,88
336014,
336037,970
336112,284
336131,
336163,821
336165,254
336207,1316
336213,635
336218,335
336258,3687
336277,2
336356,622
336362,709
336398,1719
336402,1462
336478,740
336646,75
336684,2086
336695,1378
336696,472
336772,
336936,375
337000,3794
337048,47
337151,718
337189,5138
337359,494
337414,2088
337615,243
337748,93
337940,1166
338034,1082
338056,484
338076,276
338089,1698
338113,1274
338168,312
338373,194
338407,270
338446,
338536,1963
338554,285
338604,342
338669,125
338689,1546
338704,542
338731,9884
338741,309
338806,1719
338854,2022
338861,147
338894,380
338958,1192
338975,1463
338983,578
339235,519
339379,412
339381,560
339481,817
339494,439
339513,1054
339519,3759
339526,35
339608,140
339624,89
339640,1373
339645,540
339727,320
339728,4015
339739,853
339785,951
339824,2513
339853,1399
339855,476
339924,265
339946,
339972,333
340010,1072
340216,1139
340242,395
340378,96
340399,102
340486,1240
340496,2274
340592,219
340627,1308
340647,3685
340751,112
340831,1176
340850,88
340899,4
340911,306
340965,439
341010,2824
341040,134
341044,639
341093,263
341096,4100
341229,97
341361,5061
341457,1393
341470,4359
341509,328
341611,249
341629,2677
341839,688
341854,554
341855,1104
341872,201
341876,1784
341921,446
342007,3178
342017,
342089,68
342100,2004
342125,4808
342155,2956
342176,
342187,1
342192,223
342208,35
342234,2782
342303,561
342387,1440
342475,2502
342483,771
342514,1950
342685,783
342697,185
342799,530
342946,359
342949,422
342953,1827
342957,1511
342962,6374
342972,838
342974,1737
343053,92
343138,494
343238,1582
343419,1055
343446,3644
343543,2805
343655,494
343658,399
343709,1097
343781,1674
343828,4340
343911,2086
343913,202
344098,753
344199,1793
344282,65
344367,1544
344396,169
344409,1226
344451,2497
344474,1298
344568,673
344676,1461
344740,6551
344787,5175
344873,1178
345064,6343
345068,547
345083,1975
345128,1009
345256,
345257,1081
345271,9682
345288,2875
345313,563
345357,2219
345440,165
345442,1169
345455,4
345519,1141
345568,228
345881,456
346025,569
346093,3210
346118,700
346207,3172
346333,1591
346843,164
346853,2288
347197,4458
347210,175
347365,247
347484,2070
347518,1675
347764,85
347809,5539
347864,201
348050,992
348108,2245
348159,4993
348275,545
348288,859
348324,1371
348351,1485
348378,356
348439,171
348547,
348579,617
348602,9
348655,1094
348708,255
348717,1426
348771,182
348783,6113
348790,1694
348807,425
348837,799
348855,9203
348906,601
348986,3020
349040,1156
349069,255
349093,2037
349145,28
349182,130
349219,581
349247,118
349258,32
349359,1003
349360,703
349424,12
349515,2024
349554,874
349675,13
349676,11267
349688,1446
349710,86
349777,10
349908,2441
349910,353
349924,40
350156,560
350164,190
350188,761
350267,651
350312,103
350398,
350622,1051
350644,274
350660,5029
350690,2008
350795,132
350797,1034
350929,584
350939,1427
350944,666
350949,712
351034,5776
351050,529
351080,
351147,3358
351170,1380
351181,6307
351244,783
351271,911
351290,624
351293,1
351328,2118
351336,944
351378,1330
351500,
351505,1114
351512,1095
351543,5
351577,959
351775,11468
351903,670
352009,16
352051,72
352102,30
352112,212
352152,515
352161,82
352308,22
352339,165
352364,823
352382,817
352637,1929
352641,180
352679,71
352688,483
352771,943
352953,27
352954,20
353018,2275
353093,4145
353221,1534
353352,
353368,444
353660,219
353665,398
353790,338
353804,1927
353953,664
353969,229
353979,1221
354050,
354058,1149
354121,18
354170,945
354171,4651
354173,772
354550,686
354552,12
354607,730
354688,359
354698,1608
354713,17
354779,119
354858,198
354895,519
354953,154
354984,1056
354988,754
354992,
355034,157
355049,2766
355143,3185
355147,638
355293,2491
355309,393
355335,2315
355369,446
355510,2718
355617,1065
355643,294
355663,58
355738,2772
355780,712
355935,1235
355998,20
356166,2460
356170,768
356257,533
356274,149
356297,4559
356371,1196
356386,
356397,641
356523,4988
356561,732
356568,1368
356705,571
356735,2799
357030,68
357176,4648
357214,6
357219,7411
357297,2513
357576,475
357668,166
357820,41
357851,2613
357901,304
357928,296
357942,1522
358001,346
358054,325
358075,1648
358182,1901
358204,4677
358341,608
358504,2290
358522,1233
358578,269
358808,457
358956,804
358966,1325
359114,913
359149,760
359156,5287
359417,4164
359438,177
359460,809
359590,264
359640,4366
359645,223
359657,769
359728,26
359855,626
359883,4431
359943,
359958,2605
360024,1090
360188,
360190,54
360266,4315
360278,224
360483,127
360489,237
360492,846
360547,39
360581,13
360683,422
360726,4461
360747,2681
360752,1
360759,1593
360876,
360877,803
360938,93
360986,4436
361209,1023
361243,439
361282,783
361410,1201
361411,793
361603,940
361837,1237
361842,45
361889,521
362037,
362115,
362140,1054
362223,1039
362374,2848
362548,3081
362647,302
362661,2211
362668,2958
362760,662
362877,504
363110,214
363122,243
363213,241
363273,8
363374,
363396,553
363401,190
363416,316
363660,3713
363738,372
363749,6898
363773,2699
363906,1085
363939,2350
363990,90
364021,55
364066,6033
364073,423
364103,847
364177,821
364239,2152
364307,58
364322,1004
364405,2946
364527,362
364547,1466
364666,33
364770,908
364790,
364871,698
364920,6
364957,1638
364974,9679
365060,178
365084,887
365097,1071
365111,580
365169,1096
365192,783
365222,525
365239,401
365244,891
365288,9
365375,340
365397,676
365405,
365439,275
365452,998
365488,76
365631,1266
365642,2129
365661,1454
365701,2712
365707,1944
365762,419
365764,227
365782,3382
365860,2170
365893,
365939,192
365993,162
366024,1759
366140,5566
366164,1113
366267,33
366310,2574
366367,532
366371,275
366424,2188
366449,546
366479,498
366483,1465
366492,2697
366524,475
366535,14
366649,3135
366771,164
366836,117
366873,767
366936,737
366987,543
367045,18
367127,1118
367151,2655
367304,62
367309,2475
367348,109
367352,
367433,314
367510,3976
367535,560
367605,1801
367609,1816
367646,1093
367696,106
367815,248
367898,3458
368077,1558
368106,140
368194,437
368195,259
368245,747
368306,749
368315,19734
368436,6634
368439,22
368483,455
368507,157
368521,1208
368675,
368741,1
368749,2801
368824,292
368876,554
368886,4795
368935,
368963,677
368969,441
369119,1592
369208,1431
369234,576
369242,2744
369319,1627
369378,354
369450,5209
369507,43
369610,2595
369644,1363
369713,1487
369715,842
369811,3593
369834,1265
369908,8551
369942,2258
369986,185
370008,
370089,849
370100,288
370129,77
370184,216
370274,1479
370294,352
370302,351
370307,302
370312,3244
370336,194
370367,1234
370375,2115
370512,2263
370720,194
370735,2880
370839,562
370859,887
370865,
370920,3
370949,1936
371019,725
371044,2543
371113,54
371133,749
371168,7110
371169,1449
371184,486
371247,1201
371362,84
371402,564
371429,438
371439,335
371526,608
371530,156
371679,788
371710,2960
371787,
371810,87
371831,1446
371869,8882
371888,45
371901,403
371949,3
372141,
372172,37
372234,4990
372262,8189
372345,2163
372509,1544
372511,1258
372577,1097
372602,114
372658,248
372691,548
372812,357
372837,194
372997,928
373126,1180
373135,2113
373174,1527
373237,
373269,843
373280,841
373369,
373613,2419
373790,62
373795,71
373807,2171
373846,1028
373848,562
373872,1528
374028,3676
374038,267
374055,2
374102,276
374192,2105
374234,
374266,1500
374353,
374515,111
374636,638
374645,542
374739,
374747,298
374756,1206
375260,829
375300,595
375527,1508
375600,
375646,606
375688,133
375711,
375717,872
375856,837
375882,724
375960,192
375993,79
376067,
376109,2054
376117,2
376280,40
376439,2342
376581,2333
376617,525
376701,280
376758,264
376868,21
377046,812
377244,3070
377274,1655
377469,290
377546,1660
377705,3426
377759,9151
377846,4736
377905,542
378388,300
378462,608
378543,560
378576,897
378705,917
378721,138
378728,
378809,5038
378825,3594
378884,3102
378920,
378946,7878
378950,4645
378953,591
379023,830
379042,6848
379070,2046
379107,829
379113,295
379124,1191
379185,611
379199,
379210,230
379212,280
379234,331
379255,254
379265,941
379278,3896
379311,
379330,1205
379336,2791
379402,294
379406,3185
379528,568
379558,5450
379563,114
379720,556
379769,496
379843,5167
379844,532
379861,1979
379983,
380138,536
380151,20
380184,395
380204,1140
380205,133
380238,
380239,1196
380240,814
380253,2081
380341,726
380429,1073
380435,4556
380515,21
380599,1261
380662,519
380668,1241
380681,442
380710,447
380894,2062
380919,2072
380921,868
380952,1508
380953,1062
381058,262
381185,4316
381240,360
381257,4700
381365,1273
381414,1230
381428,1058
381439,230
381528,3
381529,453
381533,1798
381539,208
381541,1099
381544,618
381586,1188
381642,1290
381646,
381669,273
381722,106
381882,566
381909,1756
381917,2522
381927,899
381959,2647
381983,809
382051,800
382095,2392
382125,20
382156,447
382160,284
382339,1
382378,1146
382408,55
382432,733
382497,1700
382575,744
382641,1674
382738,1268
382742,269
382857,
382877,42
382879,57
382910,1299
382920,1267
382947,448
382979,2578
383018,850
383140,562
383158,1491
383180,657
383239,1303
383241,1882
383254,543
383303,337
383311,60
383316,6491
383347,5053
383372,2409
383388,259
383420,550
383445,408
383517,3393
383541,5187
383558,817
383571,526
383600,
383602,4612
383608,9
383629,3504
383643,10
383694,1194
383701,495
383723,7532
383748,1075
383778,1483
383785,274
383828,29
383907,6451
383921,2459
383946,1299
383967,269
383971,770
383978,627
384026,168
384035,844
384106,
384107,2057
384153,807
384203,5184
384227,1853
384246,
384266,13
384295,371
384372,750
384499,1598
384636,434
384678,602
384725,4677
384797,1599
384866,2997
384884,
384909,113
384999,2500
385019,129
385033,4136
385034,251
385040,
385120,722
385195,3373
385209,1979
385218,705
385228,404
385341,147
385387,6059
385405,766
385495,738
385547,3348
385563,684
385578,286
385681,103
385820,1769
385927,443
385937,3263
385947,506
385980,358
386121,615
386140,796
386180,945
386189,110
386348,1806
386374,18
386389,2652
386671,
386833,1334
386849,245
386880,1660
386889,260
386912,2
386924,164
386952,910
386956,945
386985,189
387009,1577
387174,3695
387289,1462
387294,2083
387335,171
387359,
387364,2175
387406,389
387446,771
387447,3956
387507,3416
387533,1096
387537,941
387550,304
387635,437
387648,4395
387656,469
387700,264
387702,185
387773,3623
387941,129
387944,3799
387954,532
387963,3409
388052,84
388147,441
388205,251
388252,194
388259,376
388323,13
388360,213
388410,337
388432,307
388484,177
388538,3863
388549,172
388697,2404
388708,558
388722,671
388738,1744
388750,276
388754,4017
388885,875
388912,312
388923,1354
388947,4408
388975,420
389025,776
389076,91
389101,1188
389208,4694
389249,411
389250,352
389267,2733
389362,3478
389369,896
389471,425
389639,1024
389759,2349
389773,2112
389853,559
390026,1835
390029,3608
390070,1241
390210,788
390220,477
390233,1111
390332,6
390400,4090
390440,971
390442,375
390461,230
390556,358
390690,2103
390849,363
390890,997
390942,111
390958,350
391059,546
391114,6118
391153,1077
391185,1483
391187,825
391249,2648
391301,265
391343,767
391419,2275
391466,2597
391537,1235
391572,1
391578,443
391611,315
391613,3068
391630,1038
391638,184
391822,3958
391891,4894
391924,2764
391937,4774
392021,718
392060,911
392207,1346
392210,134
392213,672
392215,266
392281,891
392427,1508
392428,533
392526,1270
392604,1288
392614,106
392626,1407
392664,2514
392691,1391
392692,318
392713,24
392733,116
392756,363
392802,72
392890,1377
392931,3003
392994,5127
393094,575
393131,111
393141,972
393142,875
393150,15
393207,876
393327,776
393451,182
393488,
393526,6040
393682,171
393698,123
393727,1430
393827,1215
393918,3156
393934,1090
394020,
394024,1371
394028,149
394060,320
394067,304
394076,317
394082,197
394218,3740
394239,2172
394311,1503
394314,740
394331,839
394341,
394347,4164
394384,295
394480,42
394520,395
394791,
394937,2680
394951,678
394956,53
394979,1180
395010,109
395073,120
395107,934
395164,175
395169,
395188,3633
395229,17
395288,421
395320,1170
395367,445
395373,2265
395374,507
395463,1103
395535,611
395588,7246
395696,1672
395715,815
395757,3534
395758,829
395814,163
395822,2810
395954,76
395980,1
396016,30
396028,7
396114,1603
396145,
396210,387
396292,2132
396456,696
396502,
396532,109
396599,1039
396631,2634
396633,2213
396655,462
396668,893
396673,471
396674,1379
396679,1467
396683,3207
396739,4748
396799,919
396825,951
396834,1350
396872,996
396907,3093
397118,1159
397149,1045
397219,7908
397292,650
397310,
397312,847
397405,1118
397414,780
397429,162
397470,3203
397506,9070
397557,2399
397671,4607
397747,1551
397763,158
397797,321
397829,548
397894,3778
398019,1435
398029,1
398040,
398067,580
398084,1338
398118,2763
398171,1337
398199,3648
398349,4295
398357,14
398413,2639
398439,2248
398442,830
398487,1802
398496,7333
398525,447
398529,123
398550,2092
398552,1183
398630,1816
398656,3076
398816,2285
398862,2243
398877,2136
398891,203
398956,88
399203,1351
399429,
399450,1936
399453,307
399628,436
399737,1678
399772,28
399792,200
399794,1467
399843,126
399863,69
399895,2658
399935,457
400004,
400010,391
400049,1328
400063,3
400087,3529
400091,819
400145,1673
400147,338
400208,1
400252,4018
400266,2935
400451,1891
400461,51
400469,1424
400474,760
400549,1480
400599,1155
400611,953
400630,121
400632,2871
400682,1584
400759,1002
400894,269
400942,404
400958,738
401011,2063
401139,499
401240,2368
401258,349
401296,3251
401317,1097
401339,3771
401349,1439
401404,
401441,
401486,714
401812,778
401824,453
401866,938
401869,955
401903,917
401947,95
402180,1506
402200,
402204,751
402210,2634
402268,128
402295,2412
402314,1766
402378,1844
402433,212
402449,4406
402458,
402470,1445
402489,20
402502,4887
402531,961
402575,
402596,97
402662,1781
402695,2148
402727,414
402806,7539
402808,274
402883,279
402958,2061
402961,4555
402993,
403052,778
403085,4739
403093,180
403158,1283
403213,317
403902,374
404022,2268
404050,657
404121,1713
404135,
404147,1259
404170,4084
404200,806
404239,84
404269,755
404325,273
404356,2076
404415,1465
404449,2258
404536,1649
404559,6
404631,7413
404671,788
404695,1324
404708,2103
